data_format,postcode,year_completed,clue_small_area,clue_block,street_address,property_id,floors_above,resi_dwellings,studio_dwe,one_bdrm_dwe,two_bdrm_dwe,three_bdrm_dwe,student_apartments,student_beds,student accommodation units,intitutional_accom_beds,hotel_rooms,serviced_apartments,hotels_serviced_apartments,hostel_beds,childcare_places,office_flr,retail_flr,industrial_flr,storage_flr,education_flr,hospital_flr,recreation_flr,publicdispaly_flr,community_flr,car_spaces,bike_spaces,town_planning_application_no,Location 1
Pre May 16,3207,2008.0,Port Melbourne,781,704-744 Lorimer Street PORT MELBOURNE VIC 3207,110516,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718,0,2400,1718,0,0,0,0,0,0,0,0,"(-37.82167499, 144.9254499)"
Pre May 16,3008,2007.0,Docklands,772,Hallmarc Business Park 69-79 Lorimer Street DOCKLANDS VIC 3008,110528,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7157,0,0,0,0,0,0,0,0,0,0,0,"(-37.82495447, 144.9427044)"
Pre May 16,3008,2011.0,Docklands,772,81-83 Lorimer Street DOCKLANDS VIC 3008,110529,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4266,0,0,0,0,0,0,0,0,89,0,0,"(-37.82460896, 144.9421449)"
Pre May 16,3006,2011.0,Southbank,804,1-27 South Wharf Promenade SOUTH WHARF VIC 3006,110537,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,"(-37.82429078, 144.9534093)"
Pre May 16,3006,2010.0,Southbank,804,1-27 South Wharf Promenade SOUTH WHARF VIC 3006,110537,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,0,0,0,0,"(-37.82429078, 144.9534093)"
Pre May 16,3207,2010.0,Port Melbourne,781,49-89 Turner Street PORT MELBOURNE VIC 3207,110551,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,500,0,0,0,0,0,0,0,0,0,"(-37.82302894, 144.9253878)"
Pre May 16,3207,2009.0,Port Melbourne,781,49-89 Turner Street PORT MELBOURNE VIC 3207,110551,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2495,0,0,0,0,0,0,0,0,0,0,0,"(-37.82302894, 144.9253878)"
Pre May 16,3207,2003.0,Port Melbourne,781,49-89 Turner Street PORT MELBOURNE VIC 3207,110551,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.82302894, 144.9253878)"
Pre May 16,3207,2004.0,Port Melbourne,781,49-89 Turner Street PORT MELBOURNE VIC 3207,110551,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10841,0,0,0,0,0,0,0,0,0,0,0,"(-37.82302894, 144.9253878)"
Pre May 16,3207,2007.0,Port Melbourne,781,49-89 Turner Street PORT MELBOURNE VIC 3207,110551,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1855,0,0,0,0,0,0,0,0,0,0,0,"(-37.82302894, 144.9253878)"
Pre May 16,3207,2005.0,Port Melbourne,779,2-46 Douglas Street PORT MELBOURNE VIC 3207,110587,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3198,0,0,0,0,0,0,0,0,0,0,0,"(-37.82601613, 144.9257011)"
Pre May 16,3207,2002.0,Port Melbourne,786,157-171 Salmon Street PORT MELBOURNE VIC 3207,110588,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5469,0,0,0,0,0,0,0,0,0,0,0,"(-37.82732829, 144.9212377)"
Pre May 16,3207,2010.0,Port Melbourne,786,173-187 Salmon Street PORT MELBOURNE VIC 3207,110589,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582,0,0,0,0,0,"(-37.82604925, 144.9208695)"
Pre May 16,3207,2008.0,Port Melbourne,786,173-187 Salmon Street PORT MELBOURNE VIC 3207,110589,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1816,0,0,0,0,0,0,0,0,0,0,0,"(-37.82604925, 144.9208695)"
Pre May 16,3207,2010.0,Port Melbourne,786,173-187 Salmon Street PORT MELBOURNE VIC 3207,110589,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1855,0,0,0,0,0,0,0,0,0,0,0,"(-37.82604925, 144.9208695)"
Pre May 16,3207,2010.0,Port Melbourne,786,173-187 Salmon Street PORT MELBOURNE VIC 3207,110589,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,"(-37.82604925, 144.9208695)"
Pre May 16,3207,2009.0,Port Melbourne,786,173-187 Salmon Street PORT MELBOURNE VIC 3207,110589,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,"(-37.82604925, 144.9208695)"
Pre May 16,3207,2010.0,Port Melbourne,786,173-187 Salmon Street PORT MELBOURNE VIC 3207,110589,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,"(-37.82604925, 144.9208695)"
Pre May 16,3207,2005.0,Port Melbourne,786,189-219 Salmon Street PORT MELBOURNE VIC 3207,110591,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31902,0,0,0,0,0,0,0,0,0,0,0,"(-37.8247706, 144.9204815)"
Pre May 16,3207,2006.0,Port Melbourne,784,Portside Business Park 247-267 Salmon Street PORT MELBOURNE VIC 3207,110597,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5320,0,0,0,0,0,0,0,0,0,0,0,"(-37.82228361, 144.9188427)"
Pre May 16,3207,2010.0,Port Melbourne,784,Portside Business Park 247-267 Salmon Street PORT MELBOURNE VIC 3207,110597,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.82228361, 144.9188427)"
Pre May 16,3207,2013.0,Port Melbourne,784,Portside Business Park 247-267 Salmon Street PORT MELBOURNE VIC 3207,110597,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,0,0,1713,0,0,0,0,0,32,0,0,"(-37.82228361, 144.9188427)"
Pre May 16,3006,2006.0,Southbank,744,175-187 Sturt Street SOUTHBANK VIC 3006,110617,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853,0,0,0,0,0,0,0,0,0,0,0,"(-37.82867473, 144.9662634)"
Pre May 16,3006,2013.0,Southbank,738,152-166 Sturt Street SOUTHBANK VIC 3006,110622,26.0,317,0,135,182,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,"(-37.82539897, 144.9660716)"
Pre May 16,3006,2002.0,Southbank,735,21-29 Moray Street SOUTHBANK VIC 3006,110631,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811,0,0,0,0,0,0,0,0,0,0,0,"(-37.82729094, 144.9611301)"
Pre May 16,3000,2008.0,Melbourne (CBD),34,353-359 Little Collins Street MELBOURNE VIC 3000,110669,9.0,0,0,0,0,0,0,0,0,0,142,0,142,0,0,0,224,0,0,0,0,0,0,0,0,0,0,"(-37.81569795, 144.9629964)"
Pre May 16,3006,2012.0,Southbank,752,Arts Centre Melbourne 2-128 St Kilda Road SOUTHBANK VIC 3006,110733,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.82094593, 144.9681709)"
Pre May 16,3000,2005.0,Melbourne (CBD),24,The Mark On Collins Apartments 319-325 Collins Street MELBOURNE VIC 3000,110763,13.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.81693152, 144.9636649)"
Pre May 16,3008,2007.0,Docklands,1101,Spencer Outlet Centre 163-261 Spencer Street DOCKLANDS VIC 3008,110843,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,21158,0,0,0,0,0,0,0,0,0,0,"(-37.81450443, 144.95056)"
Pre May 16,3008,2009.0,Docklands,1101,641-679 Collins Street DOCKLANDS VIC 3008,110845,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,100,0,0,0,0,0,0,0,0,0,0,"(-37.8196843, 144.9530654)"
Pre May 16,3051,2010.0,North Melbourne,317,60-96 Macaulay Road NORTH MELBOURNE VIC 3051,110854,5.0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.7981559, 144.9423879)"
Pre May 16,3000,2014.0,Melbourne (CBD),25,233-239 Collins Street MELBOURNE VIC 3000,110857,2.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.81599654, 144.9661041)"
Pre May 16,3006,2011.0,Southbank,804,29-65 South Wharf Promenade SOUTH WHARF VIC 3006,110988,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,"(-37.82411112, 144.9504952)"
Pre May 16,3000,2006.0,Melbourne (CBD),18,46-74 Flinders Street MELBOURNE VIC 3000,111071,40.0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,45406,356,0,0,0,0,0,0,0,0,0,0,"(-37.81546172, 144.9727209)"
Pre May 16,3053,2008.0,Carlton,266,16-26 Orr Street CARLTON VIC 3053,111078,9.0,0,0,0,0,0,116,0,116,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,"(-37.80634035, 144.9654006)"
Pre May 16,3000,2010.0,Melbourne (CBD),46,UB1 Little Hero Apartments 16-30 Russell Place MELBOURNE VIC 3000,111394,8.0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,"(-37.81354622, 144.9674376)"
Pre May 16,3000,2010.0,Melbourne (CBD),95,A'Beckett Tower 19-37 A'Beckett Street MELBOURNE VIC 3000,500323,34.0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,0,0,0,0,0,0,0,0,0,0,"(-37.80894115, 144.9626102)"
Pre May 16,3053,2003.0,Carlton,240,131-137 Barry Street CARLTON VIC 3053,502486,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602,0,0,0,0,0,0,0,0,0,0,0,"(-37.80082008, 144.9593768)"
Pre May 16,3003,2013.0,West Melbourne (Residential),418,199-213 Hawke Street WEST MELBOURNE VIC 3003,516626,3.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.80952129, 144.9447184)"
Pre May 16,3003,2011.0,West Melbourne (Residential),418,230-238 Roden Street WEST MELBOURNE VIC 3003,528836,3.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.80972102, 144.9448076)"
Pre May 16,3051,2004.0,North Melbourne,377,2-6 High Street NORTH MELBOURNE VIC 3051,533327,6.0,4,0,0,0,0,116,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.79988631, 144.9539186)"
Pre May 16,3053,2014.0,Carlton,263,2-14 Leicester Street CARLTON VIC 3053,533992,19.0,283,0,197,86,0,0,0,0,0,0,0,0,0,0,0,397,0,0,0,0,0,0,0,85,0,0,"(-37.80604262, 144.9603004)"
Pre May 16,3053,2003.0,Carlton,245,Uropa Apartments 604-640 Swanston Street CARLTON VIC 3053,538825,12.0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,"(-37.80194791, 144.9643355)"
Pre May 16,3000,2015.0,Melbourne (CBD),103,Infinity 8 Apartments 243-263 Franklin Street MELBOURNE VIC 3000,554417,12.0,54,0,22,32,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,"(-37.80969653, 144.9566355)"
Pre May 16,3000,2011.0,Melbourne (CBD),103,Infinity 8 Apartments 243-263 Franklin Street MELBOURNE VIC 3000,554417,11.0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,"(-37.80969653, 144.9566355)"
Pre May 16,3000,2012.0,Melbourne (CBD),103,Infinity 8 Apartments 243-263 Franklin Street MELBOURNE VIC 3000,554417,19.0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.80969653, 144.9566355)"
Pre May 16,3051,2014.0,North Melbourne,369,79-89 Leveson Street NORTH MELBOURNE VIC 3051,556344,4.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.80239447, 144.9509233)"
Pre May 16,3000,2002.0,Melbourne (CBD),51,City Point On Bourke Apartments 654-670 Bourke Street MELBOURNE VIC 3000,558316,31.0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,87,110,0,0,0,0,0,0,0,0,0,0,"(-37.81627029, 144.9540369)"
Pre May 16,3003,2002.0,West Melbourne (Industrial),1014,72-96 Dynon Road WEST MELBOURNE VIC 3003,558529,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,858,0,0,0,0,0,0,0,0,0,0,0,"(-37.80319725, 144.9337362)"
Pre May 16,3006,2006.0,Southbank,801,Eureka Tower 3-7 Riverside Quay SOUTHBANK VIC 3006,559161,92.0,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217,0,0,0,0,0,0,0,0,0,0,"(-37.82167274, 144.964533)"
Pre May 16,3000,2002.0,Melbourne (CBD),73,Victorian County Court 240-278 William Street MELBOURNE VIC 3000,559300,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23732,72,0,0,0,0,0,0,0,0,0,0,"(-37.81301404, 144.9576684)"
Pre May 16,3000,2002.0,Melbourne (CBD),73,458-468 Lonsdale Street MELBOURNE VIC 3000,559301,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11387,0,0,0,0,0,0,0,0,0,0,0,"(-37.81305655, 144.9583507)"
Pre May 16,3008,2002.0,Docklands,1109,The Arkley 16-32 Rakaia Way DOCKLANDS VIC 3008,560001,23.0,154,0,0,0,0,0,0,0,0,0,22,22,0,0,453,425,0,0,0,0,0,0,0,0,0,0,"(-37.81459063, 144.94123)"
Pre May 16,3008,2002.0,Docklands,1109,24-42 Newquay Promenade DOCKLANDS VIC 3008,560004,5.0,413,0,0,0,0,0,0,0,0,0,0,0,0,0,547,382,0,0,0,0,0,0,0,0,0,0,"(-37.81436322, 144.9421716)"
Pre May 16,3008,2002.0,Docklands,773,50-56 Lorimer Street DOCKLANDS VIC 3008,560261,31.0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,0,0,0,0,0,0,0,0,0,0,"(-37.82482677, 144.9474817)"
Pre May 16,3008,2003.0,Docklands,773,58-70 Lorimer Street DOCKLANDS VIC 3008,560266,21.0,291,0,0,0,0,0,0,0,0,0,0,0,0,0,6590,4956,0,0,0,0,0,0,0,0,0,0,"(-37.82485726, 144.9464361)"
Pre May 16,3008,2015.0,Docklands,1109,Ron Barassi Senior Park 492-534 Docklands Drive DOCKLANDS VIC 3008,561107,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,78,10,0,"(-37.81655265, 144.9346538)"
Pre May 16,3053,2003.0,Carlton,263,Bouverie Close Apartments 1-19 Bouverie Street CARLTON VIC 3053,563935,10.0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,735,0,0,0,0,0,0,0,0,0,0,0,"(-37.80609301, 144.9610904)"
Pre May 16,3053,2010.0,Carlton,263,194-208 Victoria Street CARLTON VIC 3053,563936,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,"(-37.80608438, 144.9606615)"
Pre May 16,3053,2007.0,Carlton,254,114-118 Cardigan Street CARLTON VIC 3053,565100,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212,0,0,0,0,0,0,0,0,0,0,0,"(-37.80392907, 144.9651925)"
Pre May 16,3000,2002.0,Melbourne (CBD),93,Wills Tower & Wills Court 28 Wills Street MELBOURNE VIC 3000,565462,26.0,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.81067742, 144.9572399)"
Pre May 16,3000,2007.0,Melbourne (CBD),51,NEO 200 Apartments 182-200 Spencer Street MELBOURNE VIC 3000,566659,43.0,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.81625419, 144.9532989)"
Pre May 16,3003,2005.0,West Melbourne (Residential),438,37-47 Rosslyn Street WEST MELBOURNE VIC 3003,568042,4.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.80777973, 144.9530816)"
Pre May 16,3003,2015.0,West Melbourne (Residential),101,34-36 Jeffcott Street WEST MELBOURNE VIC 3003,569276,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,0,0,0,0,0,0,0,0,9,7,0,"(-37.81142131, 144.9521597)"
Pre May 16,3006,2002.0,Southbank,801,64-78 City Road SOUTHBANK VIC 3006,570659,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6455,681,0,0,0,0,0,0,0,0,0,0,"(-37.8217528, 144.9651292)"
Pre May 16,3006,2014.0,Southbank,810,110-120 Kavanagh Street SOUTHBANK VIC 3006,570683,37.0,409,0,116,259,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,355,0,"(-37.82548253, 144.9620594)"
Pre May 16,3006,2002.0,Southbank,801,Travelodge 9 Riverside Quay SOUTHBANK VIC 3006,570811,11.0,0,0,0,0,0,0,0,0,0,275,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.82133225, 144.9652369)"
Pre May 16,3051,2006.0,North Melbourne,345,520-528 Victoria Street NORTH MELBOURNE VIC 3051,570824,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,1000,0,0,0,0,0,0,0,0,0,0,"(-37.80474818, 144.9487145)"
Pre May 16,3207,2015.0,Port Melbourne,790,42-50 Wirraway Drive PORT MELBOURNE VIC 3207,570826,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1059,0,0,1569,0,0,0,0,0,62,0,0,"(-37.82651064, 144.908192)"
Pre May 16,3207,2015.0,Port Melbourne,790,294-308 Lorimer Street PORT MELBOURNE VIC 3207,570827,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,416,0,2158,0,0,0,0,0,66,0,0,"(-37.82542011, 144.9073333)"
Pre May 16,3053,2003.0,Carlton,205,740-750 Swanston Street CARLTON VIC 3053,573290,13.0,0,0,0,0,0,84,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.79900074, 144.964765)"
Pre May 16,3051,2007.0,North Melbourne,361,1-7 O'Connell Street NORTH MELBOURNE VIC 3051,573297,3.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,"(-37.80571983, 144.957983)"
Pre May 16,3051,2008.0,North Melbourne,361,9-13 O'Connell Street NORTH MELBOURNE VIC 3051,573298,6.0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,"(-37.8056038, 144.9579056)"
Pre May 16,3008,2003.0,Docklands,1109,The Nolan 37-43 Caravel Lane DOCKLANDS VIC 3008,573327,25.0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,0,0,0,0,0,0,0,0,0,0,"(-37.81492046, 144.9406747)"
Pre May 16,3000,2002.0,Melbourne (CBD),6,Federation Square 2-20 Swanston Street MELBOURNE VIC 3000,573333,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2125,1590,132,0,0,0,6222,16073,0,0,0,0,"(-37.81778894, 144.9698244)"
Pre May 16,3008,2012.0,Docklands,1103,Lacrosse Docklands 673-683 La Trobe Street DOCKLANDS VIC 3008,573400,20.0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,670,0,0,0,0,0,0,0,167,0,0,"(-37.81489076, 144.9474887)"
Pre May 16,3008,2013.0,Docklands,1103,Bourke Junction 700-704 Bourke Street DOCKLANDS VIC 3008,573401,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59424,1276,0,0,0,0,0,2245,0,145,600,0,"(-37.81717768, 144.9493798)"
Pre May 16,3008,2006.0,Docklands,1103,Victoria Point 744-770 Bourke Street DOCKLANDS VIC 3008,573403,43.0,448,0,0,0,0,0,0,0,0,0,105,105,0,0,10290,1026,0,0,0,0,0,0,0,0,0,0,"(-37.81813959, 144.9473582)"
Pre May 16,3008,2004.0,Docklands,1108,National@Docklands 788-812 Bourke Street DOCKLANDS VIC 3008,573414,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60652,2786,0,0,0,0,0,0,0,0,0,0,"(-37.81885013, 144.9450783)"
Pre May 16,3031,2003.0,Kensington,559,Vue Apartments 56-80 Speakmen Street KENSINGTON VIC 3031,573767,12.0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.79379843, 144.9163012)"
Pre May 16,3003,2012.0,West Melbourne (Residential),101,33-43 Batman Street WEST MELBOURNE VIC 3003,573825,14.0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.81101518, 144.9519003)"
Pre May 16,3006,2005.0,Southbank,802,Freshwater Place Residential 1-9 Freshwater Place SOUTHBANK VIC 3006,575820,60.0,532,0,0,0,0,0,0,0,0,0,0,0,0,0,209,615,0,0,0,0,0,0,0,0,0,0,"(-37.82171664, 144.962176)"
Pre May 16,3006,2005.0,Southbank,802,Price Waterhouse Coopers 2-50 Southbank Boulevard SOUTHBANK VIC 3006,575821,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57558,391,0,0,0,0,0,0,0,0,0,0,"(-37.82221431, 144.9626238)"
Pre May 16,3008,2004.0,Docklands,1104,Watergate Apartments 2-24 Waterview Walk DOCKLANDS VIC 3008,576023,15.0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.8191795, 144.9478097)"
Pre May 16,3008,2004.0,Docklands,1104,Watergate Apartments 2-24 Waterview Walk DOCKLANDS VIC 3008,576023,6.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,308,410,0,0,0,0,0,0,0,0,0,0,"(-37.8191795, 144.9478097)"
Pre May 16,3008,2007.0,Docklands,1104,Watergate Apartments 2-24 Waterview Walk DOCKLANDS VIC 3008,576023,6.0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,2226,581,0,0,0,0,0,0,0,0,0,0,"(-37.8191795, 144.9478097)"
Pre May 16,3008,2005.0,Docklands,1104,Watergate Apartments 2-24 Waterview Walk DOCKLANDS VIC 3008,576023,15.0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.8191795, 144.9478097)"
Pre May 16,3006,2004.0,Southbank,810,171-193 City Road SOUTHBANK VIC 3006,576746,37.0,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.82474333, 144.9622032)"
Pre May 16,3006,2002.0,Southbank,810,Victoria Tower 94-108 Kavanagh Street SOUTHBANK VIC 3006,576747,30.0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,"(-37.82512551, 144.9625372)"
Pre May 16,3006,2002.0,Southbank,810,Sentinel 70-92 Kavanagh Street SOUTHBANK VIC 3006,576748,34.0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,"(-37.82467375, 144.9630402)"
Pre May 16,3008,2002.0,Docklands,773,72-82 Lorimer Street DOCKLANDS VIC 3008,577280,30.0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,79,119,0,0,0,0,0,0,0,0,0,0,"(-37.82470899, 144.9449701)"
Pre May 16,3008,2004.0,Docklands,1105,694-704 Collins Street DOCKLANDS VIC 3008,578095,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32407,0,0,0,0,0,0,0,0,0,0,0,"(-37.81950557, 144.9508541)"
Pre May 16,3008,2010.0,Docklands,1105,715-727 Bourke Street DOCKLANDS VIC 3008,578096,18.0,0,0,0,0,0,0,0,0,0,294,0,294,0,0,0,2747,0,0,0,0,0,0,0,0,0,0,"(-37.81866156, 144.9502449)"
Pre May 16,3003,2004.0,West Melbourne (Residential),428,227-235 Roden Street WEST MELBOURNE VIC 3003,579360,3.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.81008162, 144.9453763)"
Pre May 16,3008,2005.0,Docklands,773,"90 Lorimer Street, DOCKLANDS VIC 3008",579362,30.0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,387,175,0,0,0,0,0,0,0,0,0,0,
Pre May 16,3008,2013.0,Docklands,773,Yarra Point Apartments 1-13 Point Park Crescent DOCKLANDS VIC 3008,579363,31.0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.82355726, 144.9412209)"
Pre May 16,3000,2006.0,Melbourne (CBD),78,32-54 Lonsdale Street MELBOURNE VIC 3000,580091,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69261,580,0,0,0,0,0,0,0,0,0,0,"(-37.80919616, 144.9707289)"
Pre May 16,3031,2004.0,Kensington,520,50-54 Henry Street KENSINGTON VIC 3031,580219,3.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.79550649, 144.9265052)"
Pre May 16,3031,2004.0,Kensington,520,39 Kensington Road KENSINGTON VIC 3031,580220,3.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.79538182, 144.9259711)"
Pre May 16,3031,2004.0,Kensington,520,59-63 Kensington Road KENSINGTON VIC 3031,580221,4.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.79572597, 144.9253768)"
Pre May 16,3002,2009.0,East Melbourne,655,239-293 Wellington Parade South EAST MELBOURNE VIC 3002,580629,18.0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,5637,0,0,0,0,0,0,0,0,0,0,0,"(-37.81643413, 144.9758795)"
Pre May 16,3031,2003.0,Kensington,559,186 Stockmans Way KENSINGTON VIC 3031,580961,3.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.79312462, 144.917451)"
Pre May 16,3053,2003.0,Carlton,240,143-151 Barry Street CARLTON VIC 3053,581299,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659,0,0,0,0,0,0,0,0,0,0,0,"(-37.80052593, 144.9594299)"
Pre May 16,3031,2006.0,Kensington,508,1-3 Bruce Street KENSINGTON VIC 3031,581558,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,898,0,0,0,0,0,0,0,0,0,0,0,"(-37.79807269, 144.9333662)"
Pre May 16,3008,2005.0,Docklands,1109,The Conder 2-16 Newquay Promenade DOCKLANDS VIC 3008,584059,22.0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-37.81381311, 144.9437003)"
